customer_id,recency,frequency,monetary,RFM_score,segment
11119,1194,2,81.02,232,At-risk customers
11120,184,2,72.22,531,High-value loyal customers
11121,1938,1,45.73,121,At-risk customers
11123,1758,1,298.51,124,At-risk customers
11124,1436,1,351.54,124,At-risk customers
11125,1109,2,324.53000000000003,234,At-risk customers
11126,312,5,737.03,455,Price-sensitive users
11127,546,1,239.34,323,High-value loyal customers
11128,135,2,238.23999999999998,533,High-value loyal customers
11129,958,1,135.25,222,At-risk customers
11130,1752,1,182.13,123,At-risk customers
11131,291,3,191.78,453,New buyers
11132,296,3,413.61,454,New buyers
11133,903,1,458.04,225,High-value loyal customers
11134,213,5,487.66999999999996,555,New buyers
11135,1060,2,264.56,234,At-risk customers
11137,730,1,157.49,323,High-value loyal customers
11138,188,2,259.68,534,High-value loyal customers
11139,256,2,317.81,434,High-value loyal customers
11140,1513,1,17.51,121,At-risk customers
11142,65,2,124.88,532,High-value loyal customers
11143,2110,1,29.22,121,At-risk customers
11144,185,6,962.9200000000001,555,Price-sensitive users
11145,779,4,635.16,355,Price-sensitive users
11148,1143,1,52.39,221,At-risk customers
11149,373,1,255.05,423,High-value loyal customers
11150,86,3,559.08,555,New buyers
11151,479,2,219.11,433,High-value loyal customers
11152,513,2,81.39,332,High-value loyal customers
11153,61,4,571.2,555,New buyers
11154,728,1,391.33,324,High-value loyal customers
11156,1741,1,135.14,122,At-risk customers
11157,452,1,5.63,421,High-value loyal customers
11159,119,2,225.67000000000002,533,High-value loyal customers
11161,833,2,275.58000000000004,334,High-value loyal customers
11162,217,2,48.239999999999995,531,High-value loyal customers
11163,236,2,253.67000000000002,433,High-value loyal customers
11164,1928,1,31.36,121,At-risk customers
11165,216,2,197.88,533,High-value loyal customers
11166,33,1,211.73,523,High-value loyal customers
11167,5,3,436.29,555,New buyers
11168,1168,2,188.37,233,At-risk customers
11169,933,1,190.25,223,High-value loyal customers
11172,232,4,2112.93,455,Price-sensitive users
11173,118,3,388.69,554,New buyers
11174,2058,1,241.63,123,At-risk customers
11175,197,1,32.18,521,High-value loyal customers
11176,1157,3,1204.77,255,Price-sensitive users
11177,807,1,58.99,321,High-value loyal customers
11178,1082,2,141.17000000000002,232,At-risk customers
11179,119,3,232.64,553,New buyers
11180,265,2,262.9,434,High-value loyal customers
11181,227,2,321.65000000000003,434,High-value loyal customers
11182,1879,1,158.16,123,At-risk customers
11183,106,2,277.53,534,High-value loyal customers
11184,256,3,221.26,453,New buyers
11185,384,5,829.36,455,Price-sensitive users
11186,1367,1,65.64,121,At-risk customers
11187,1216,1,146.68,222,At-risk customers
11189,867,1,97.11,222,High-value loyal customers
11190,365,3,246.48000000000002,453,New buyers
11191,898,3,120.39,252,New buyers
11192,1188,2,491.94,235,At-risk customers
11193,294,1,11.02,421,High-value loyal customers
11194,465,2,232.64,433,High-value loyal customers
11195,1169,1,35.03,221,At-risk customers
11196,556,3,462.42,355,New buyers
11197,392,2,154.54999999999998,433,High-value loyal customers
11198,296,2,156.76999999999998,433,High-value loyal customers
11199,1289,2,117.06,232,At-risk customers
11200,113,1,28.05,521,High-value loyal customers
11201,747,2,236.61,333,High-value loyal customers
11203,938,1,55.35,221,High-value loyal customers
11204,1212,2,61.44,231,At-risk customers
11205,813,3,219.47,353,New buyers
11207,188,1,70.3,521,High-value loyal customers
11210,687,2,60.8,331,High-value loyal customers
11211,80,2,70.02,531,High-value loyal customers
11213,967,1,46.2,221,At-risk customers
11214,1918,1,498.16,125,At-risk customers
11216,381,1,190.67,423,High-value loyal customers
11217,340,2,93.73,432,High-value loyal customers
11218,646,1,243.66,323,High-value loyal customers
11219,283,1,46.08,421,High-value loyal customers
11220,1819,1,7.34,121,At-risk customers
11221,365,2,177.85999999999999,433,High-value loyal customers
11222,43,1,182.18,523,High-value loyal customers
11223,373,1,46.78,421,High-value loyal customers
11224,1372,2,143.96,132,At-risk customers
11225,662,1,74.89,322,High-value loyal customers
11227,461,1,377.01,424,High-value loyal customers
11228,1435,2,972.36,135,Price-sensitive users
11229,901,2,621.59,235,New buyers
11230,1504,1,35.48,121,At-risk customers
11231,1547,3,534.8,155,New buyers
11232,656,2,223.73000000000002,333,High-value loyal customers
11233,1227,1,7.12,221,At-risk customers
11234,765,3,242.38,353,New buyers
11235,60,2,664.99,535,New buyers
11236,203,4,1229.23,555,Price-sensitive users
11237,1173,2,313.32,234,At-risk customers
11240,380,3,594.63,455,New buyers
11241,189,3,188.08,553,New buyers
11242,517,4,610.0,355,New buyers
11243,694,2,744.39,335,Price-sensitive users
11244,518,1,5.13,321,High-value loyal customers
11245,1879,1,132.66,122,At-risk customers
11246,463,3,116.88,452,New buyers
11247,518,2,301.11,334,High-value loyal customers
11248,1362,1,8.46,121,At-risk customers
11249,280,2,342.18,434,High-value loyal customers
11252,1313,1,70.6,221,At-risk customers
11253,10,5,804.78,555,Price-sensitive users
11254,286,6,935.0,455,Price-sensitive users
11255,292,2,318.19,434,High-value loyal customers
11256,69,2,352.63,534,High-value loyal customers
11259,27,4,442.74,555,New buyers
11260,31,2,168.65,533,High-value loyal customers
11261,655,2,593.49,335,New buyers
11264,1988,1,79.16,122,At-risk customers
11265,282,2,845.49,435,Price-sensitive users
11266,1724,1,86.14,122,At-risk customers
11267,987,2,133.98,232,High-value loyal customers
11268,161,1,413.1,524,High-value loyal customers
11269,1382,1,277.72,124,At-risk customers
11270,1236,2,79.7,232,At-risk customers
11271,382,2,185.6,433,High-value loyal customers
11272,1474,1,45.74,121,At-risk customers
11273,836,2,91.84,332,High-value loyal customers
11275,1299,1,438.54,225,At-risk customers
11277,382,3,221.24,453,New buyers
11278,1706,1,53.6,121,At-risk customers
11281,125,2,347.90999999999997,534,High-value loyal customers
11282,251,2,69.69,431,High-value loyal customers
11283,252,3,2385.33,455,Price-sensitive users
11285,235,2,361.07,434,High-value loyal customers
11286,138,2,133.59,532,High-value loyal customers
11287,313,3,482.86,455,New buyers
11289,1197,1,33.91,221,At-risk customers
11290,150,3,292.72,554,New buyers
11291,563,2,148.08,332,High-value loyal customers
11293,1033,2,266.49,234,At-risk customers
11294,314,1,77.27,422,High-value loyal customers
11295,992,1,45.5,221,At-risk customers
11297,811,1,579.47,325,High-value loyal customers
11298,22,1,200.87,523,High-value loyal customers
11299,602,2,139.9,332,High-value loyal customers
11300,1185,1,47.45,221,At-risk customers
11301,72,4,371.40999999999997,554,New buyers
11302,682,4,672.17,355,Price-sensitive users
11303,848,1,270.51,324,High-value loyal customers
11305,584,2,278.63,334,High-value loyal customers
11306,706,2,105.75,332,High-value loyal customers
11307,1667,1,27.45,121,At-risk customers
11308,1520,1,189.43,123,At-risk customers
11309,619,3,493.12,355,New buyers
11310,147,3,86.15,552,New buyers
11311,875,4,428.0,254,New buyers
11312,71,4,284.63,554,New buyers
11313,2127,1,41.99,121,At-risk customers
11314,307,2,141.34,432,High-value loyal customers
11315,358,2,112.19,432,High-value loyal customers
11316,828,2,264.28,334,High-value loyal customers
11317,826,1,91.53,322,High-value loyal customers
11318,1110,1,117.86,222,At-risk customers
11319,1275,1,250.58,223,At-risk customers
11322,1076,1,61.51,221,At-risk customers
11323,1856,1,17.93,121,At-risk customers
11324,691,1,96.35,322,High-value loyal customers
11325,639,4,483.65999999999997,355,New buyers
11326,956,1,291.33,224,High-value loyal customers
11327,31,1,126.51,522,High-value loyal customers
11328,1157,1,8.03,221,At-risk customers
11329,60,2,121.32000000000001,532,High-value loyal customers
11330,211,3,280.97,554,New buyers
11331,145,2,88.61,532,High-value loyal customers
11332,628,2,139.7,332,High-value loyal customers
11334,707,1,70.45,321,High-value loyal customers
11335,1098,1,38.55,221,At-risk customers
11336,627,3,373.12,354,New buyers
11337,983,1,11.02,221,At-risk customers
11338,1252,2,296.05,234,At-risk customers
11339,135,3,202.75,553,New buyers
11341,774,3,482.16,355,New buyers
11342,34,4,462.32,555,New buyers
11343,1711,1,62.9,121,At-risk customers
11345,628,2,464.45000000000005,335,New buyers
11346,1341,1,19.89,121,At-risk customers
11347,515,2,885.4300000000001,335,Price-sensitive users
11349,1771,1,40.93,121,At-risk customers
11350,1235,1,118.21,222,At-risk customers
11351,521,2,262.88,334,High-value loyal customers
11352,1964,1,52.58,121,At-risk customers
11353,595,4,150.29,352,New buyers
11354,1689,1,100.88,122,At-risk customers
11355,854,2,591.81,235,New buyers
11356,405,2,52.86,431,High-value loyal customers
11357,34,2,132.94,532,High-value loyal customers
11358,436,2,394.39,434,High-value loyal customers
11361,180,4,84.06,552,New buyers
11363,113,2,91.69,532,High-value loyal customers
11364,259,3,264.02,454,New buyers
11365,1110,3,415.48,254,New buyers
11366,379,1,113.13,422,High-value loyal customers
11367,217,1,239.61,523,High-value loyal customers
11368,755,4,391.93,354,New buyers
11369,639,4,441.02,355,New buyers
11370,145,2,156.73,533,High-value loyal customers
11372,1068,2,315.15,234,At-risk customers
11373,1436,1,46.03,121,At-risk customers
11374,11,3,316.26,554,New buyers
11375,1741,1,24.63,121,At-risk customers
11376,567,3,490.03,355,New buyers
11378,734,1,19.05,321,High-value loyal customers
11379,1747,1,33.76,121,At-risk customers
11380,1896,1,45.31,121,At-risk customers
11381,1085,1,65.47,221,At-risk customers
11382,519,1,79.83,322,High-value loyal customers
11383,1638,1,55.01,121,At-risk customers
11384,630,1,25.42,321,High-value loyal customers
11385,1032,1,303.97,224,At-risk customers
11386,582,2,20.729999999999997,331,High-value loyal customers
11387,1680,2,488.67,135,At-risk customers
11389,144,3,361.76,554,New buyers
11390,1946,2,332.6,134,At-risk customers
11391,370,4,379.37,454,New buyers
11392,363,2,280.99,434,High-value loyal customers
11393,443,2,153.82,433,High-value loyal customers
11394,504,2,294.26000000000005,334,High-value loyal customers
11395,1184,3,287.38,254,New buyers
11397,424,2,110.32,432,High-value loyal customers
11398,1431,1,39.5,121,At-risk customers
11399,1906,1,155.27,123,At-risk customers
11400,549,3,610.83,355,New buyers
11401,639,4,345.89,354,New buyers
11404,1406,3,465.65000000000003,155,New buyers
11405,131,2,95.44999999999999,532,High-value loyal customers
11406,196,4,354.77,554,New buyers
11407,32,2,91.6,532,High-value loyal customers
11408,931,1,48.32,221,High-value loyal customers
11410,1620,2,44.879999999999995,131,At-risk customers
11411,1282,3,332.96,254,New buyers
11413,1502,1,231.59,123,At-risk customers
11414,1215,2,218.09999999999997,233,At-risk customers
11416,317,2,254.61,433,High-value loyal customers
11417,23,1,272.63,524,High-value loyal customers
11418,967,1,179.06,223,At-risk customers
11419,851,2,148.82,332,High-value loyal customers
11421,1216,2,383.0,234,At-risk customers
11422,651,2,250.63,333,High-value loyal customers
11423,433,3,144.07999999999998,452,New buyers
11424,90,2,115.64,532,High-value loyal customers
11425,1011,2,81.64,232,At-risk customers
11428,816,2,403.02,334,High-value loyal customers
11429,353,2,372.58,434,High-value loyal customers
11430,2008,1,81.98,122,At-risk customers
11431,74,1,16.57,521,High-value loyal customers
11432,1655,1,284.73,124,At-risk customers
11433,1630,1,8.31,121,At-risk customers
11434,27,2,216.81,533,High-value loyal customers
11435,784,2,121.35,332,High-value loyal customers
11436,52,3,142.75,552,New buyers
11437,1462,1,14.02,121,At-risk customers
11438,598,1,16.33,321,High-value loyal customers
11440,1007,2,105.42,232,High-value loyal customers
11441,1941,1,18.61,121,At-risk customers
11442,939,3,214.73000000000002,253,New buyers
11443,867,1,208.98,223,High-value loyal customers
11444,292,4,422.09000000000003,454,New buyers
11445,93,1,19.35,521,High-value loyal customers
11446,174,3,1190.22,555,Price-sensitive users
11447,1740,1,176.97,123,At-risk customers
11448,595,3,392.25,354,New buyers
11449,500,2,82.62,332,High-value loyal customers
11450,1144,1,166.56,223,At-risk customers
11451,732,1,116.62,322,High-value loyal customers
11453,189,2,497.46999999999997,535,New buyers
11455,498,2,229.65,333,High-value loyal customers
11456,597,5,669.25,355,Price-sensitive users
11457,1942,1,35.74,121,At-risk customers
11458,1531,1,235.2,123,At-risk customers
11459,989,1,225.77,223,At-risk customers
11460,303,1,118.66,422,High-value loyal customers
11461,894,2,117.05,232,High-value loyal customers
11462,1720,1,61.38,121,At-risk customers
11463,1585,1,78.78,122,At-risk customers
11464,332,2,356.31,434,High-value loyal customers
11465,473,2,407.47,434,High-value loyal customers
11466,979,2,113.77000000000001,232,High-value loyal customers
11467,1171,1,112.52,222,At-risk customers
11468,424,1,115.29,422,High-value loyal customers
11470,21,5,428.47,554,New buyers
11471,910,2,350.23,234,High-value loyal customers
11472,860,1,470.11,225,High-value loyal customers
11473,2037,1,56.04,121,At-risk customers
11474,1980,1,33.91,121,At-risk customers
11477,776,4,193.33,353,New buyers
11478,1627,1,51.43,121,At-risk customers
11480,215,2,173.85,533,High-value loyal customers
11481,244,4,504.67,455,New buyers
11482,216,1,365.23,524,High-value loyal customers
11483,1447,1,24.78,121,At-risk customers
11484,1899,1,189.7,123,At-risk customers
11485,183,1,340.34,524,High-value loyal customers
11487,1870,1,55.28,121,At-risk customers
11488,1157,2,223.59,233,At-risk customers
11489,14,3,133.51999999999998,552,New buyers
11490,262,2,313.41,434,High-value loyal customers
11491,1237,1,81.12,222,At-risk customers
11492,1476,1,24.19,121,At-risk customers
11493,254,4,1081.83,455,Price-sensitive users
11494,171,3,118.34,552,New buyers
11495,1936,1,109.16,122,At-risk customers
11496,1359,1,21.61,121,At-risk customers
11497,962,1,338.41,224,At-risk customers
11498,1445,3,233.20999999999998,153,At-risk customers
11499,127,2,82.71000000000001,532,High-value loyal customers
11501,762,1,31.31,321,High-value loyal customers
11502,256,5,900.25,455,Price-sensitive users
11503,323,2,127.45000000000002,432,High-value loyal customers
11504,881,1,183.35,223,High-value loyal customers
11507,34,2,381.41999999999996,534,High-value loyal customers
11508,388,3,780.4799999999999,455,Price-sensitive users
11510,754,1,125.26,322,High-value loyal customers
11511,680,2,854.84,335,Price-sensitive users
11512,369,5,316.26,454,New buyers
11513,764,2,291.18,334,High-value loyal customers
11514,453,5,282.65,454,New buyers
11515,632,3,626.32,355,New buyers
11517,23,5,391.40999999999997,554,New buyers
11518,1052,2,189.53,233,At-risk customers
11520,1669,1,128.33,122,At-risk customers
11521,1025,1,21.83,221,At-risk customers
11522,692,1,177.34,323,High-value loyal customers
11524,427,2,153.25,433,High-value loyal customers
11525,284,3,167.82,453,New buyers
11527,325,2,87.38,432,High-value loyal customers
11528,664,1,26.6,321,High-value loyal customers
11529,319,5,681.0699999999999,455,Price-sensitive users
11530,1586,2,275.31,134,At-risk customers
11532,1467,1,153.98,123,At-risk customers
11534,474,1,9.84,421,High-value loyal customers
11535,122,2,464.53000000000003,535,New buyers
11536,950,3,241.98000000000002,253,New buyers
11537,238,4,335.68,454,New buyers
11539,254,2,160.14,433,High-value loyal customers
11540,147,2,178.83,533,High-value loyal customers
11541,1674,4,231.45,153,New buyers
11542,1361,2,381.11,134,At-risk customers
11543,2041,1,171.78,123,At-risk customers
11544,1062,1,142.87,222,At-risk customers
11545,1969,2,82.58,132,At-risk customers
11547,763,2,43.75,331,High-value loyal customers
11550,451,2,138.93,432,High-value loyal customers
11551,407,1,210.05,423,High-value loyal customers
11553,34,3,733.71,555,Price-sensitive users
11554,206,2,297.98,534,High-value loyal customers
11555,358,5,467.69,455,New buyers
11556,119,1,316.63,524,High-value loyal customers
11557,982,4,1168.0500000000002,255,Price-sensitive users
11558,920,2,173.05,233,High-value loyal customers
11560,429,1,84.34,422,High-value loyal customers
11561,177,3,525.21,555,New buyers
11563,726,2,221.1,333,High-value loyal customers
11564,251,3,254.67,453,New buyers
11566,333,2,150.2,432,High-value loyal customers
11567,1746,1,108.09,122,At-risk customers
11569,315,4,546.38,455,New buyers
11570,65,3,523.5,555,New buyers
11571,419,3,158.57,453,New buyers
11572,477,1,34.53,421,High-value loyal customers
11573,463,2,142.49,432,High-value loyal customers
11574,372,3,506.72,455,New buyers
11576,578,2,881.27,335,Price-sensitive users
11577,360,4,123.1,452,New buyers
11578,1583,1,487.26,125,At-risk customers
11580,1056,1,7.35,221,At-risk customers
11582,190,1,289.91,524,High-value loyal customers
11583,1365,3,124.59,152,At-risk customers
11584,268,3,547.36,455,New buyers
11585,366,2,257.63,434,High-value loyal customers
11586,19,6,347.71000000000004,554,New buyers
11587,33,3,721.0600000000001,555,Price-sensitive users
11588,1281,1,7.24,221,At-risk customers
11589,724,4,669.29,355,Price-sensitive users
11590,1717,1,59.86,121,At-risk customers
11591,837,1,40.17,321,High-value loyal customers
11592,930,2,213.68,233,High-value loyal customers
11593,1362,2,209.57,133,At-risk customers
11595,1177,2,258.9,234,At-risk customers
11596,217,3,244.72,553,New buyers
11597,1810,1,185.78,123,At-risk customers
11598,1351,2,318.19,134,At-risk customers
11599,764,1,110.9,322,High-value loyal customers
11600,137,3,310.94,554,New buyers
11602,815,1,96.06,322,High-value loyal customers
11603,158,2,393.84000000000003,534,High-value loyal customers
11604,1088,2,374.20000000000005,234,At-risk customers
11606,302,2,965.48,435,Price-sensitive users
11607,1010,2,638.6500000000001,235,New buyers
11608,609,1,27.75,321,High-value loyal customers
11609,655,6,759.34,355,Price-sensitive users
11610,515,2,292.04,334,High-value loyal customers
11611,1171,1,15.39,221,At-risk customers
11612,193,1,293.25,524,High-value loyal customers
11613,204,2,85.26,532,High-value loyal customers
11614,697,1,7.82,321,High-value loyal customers
11615,42,2,183.06,533,High-value loyal customers
11616,79,3,361.97,554,New buyers
11617,725,3,446.69,355,New buyers
11618,1673,1,754.96,125,At-risk customers
11619,1204,1,26.88,221,At-risk customers
11620,343,2,335.52000000000004,434,High-value loyal customers
11621,873,3,1343.71,255,Price-sensitive users
11622,1477,2,388.29,134,At-risk customers
11623,974,1,21.9,221,At-risk customers
11624,241,4,438.8,455,New buyers
11625,727,3,975.9,355,Price-sensitive users
11627,466,1,119.83,422,High-value loyal customers
11628,857,3,875.0999999999999,255,Price-sensitive users
11629,672,2,147.52,332,High-value loyal customers
11631,62,2,309.64,534,High-value loyal customers
11632,527,3,292.82000000000005,354,New buyers
11633,1084,2,77.87,232,At-risk customers
11634,528,2,374.78999999999996,334,High-value loyal customers
11635,184,4,307.57,554,New buyers
11637,201,1,60.03,521,High-value loyal customers
11638,1191,3,591.92,255,New buyers
11639,1139,2,41.980000000000004,231,At-risk customers
11640,1293,1,16.28,221,At-risk customers
11641,226,3,258.95,454,New buyers
11642,231,1,220.54,423,High-value loyal customers
11643,1895,3,116.88,152,At-risk customers
11644,593,5,606.53,355,Price-sensitive users
11645,1310,1,66.29,221,At-risk customers
11646,113,1,95.19,522,High-value loyal customers
11647,2123,1,42.09,121,At-risk customers
11648,287,3,285.15,454,New buyers
11649,53,3,1174.65,555,Price-sensitive users
11650,692,1,41.42,321,High-value loyal customers
11651,1017,1,28.57,221,At-risk customers
11653,165,4,587.24,555,New buyers
11654,26,3,162.95,553,New buyers
11656,1180,3,288.74,254,New buyers
11657,1956,1,24.67,121,At-risk customers
11658,1223,1,43.68,221,At-risk customers
11659,1960,1,177.36,123,At-risk customers
11660,357,1,3.5,421,High-value loyal customers
11661,115,1,247.57,523,High-value loyal customers
11662,162,2,500.94000000000005,535,New buyers
11663,987,2,52.83,231,High-value loyal customers
11664,58,3,468.72,555,New buyers
11665,983,4,469.46,255,New buyers
11667,302,1,30.73,421,High-value loyal customers
11669,111,3,273.25,554,New buyers
11670,164,1,40.27,521,High-value loyal customers
11671,1365,2,604.28,135,At-risk customers
11672,589,2,110.77000000000001,332,High-value loyal customers
11673,1937,2,100.27000000000001,132,At-risk customers
11675,813,1,371.39,324,High-value loyal customers
11678,118,2,666.71,535,New buyers
11679,608,2,639.71,335,New buyers
11680,663,2,103.65,332,High-value loyal customers
11681,531,6,579.72,355,Price-sensitive users
11682,912,2,90.09,232,High-value loyal customers
11683,452,2,36.510000000000005,431,High-value loyal customers
11684,705,2,49.7,331,High-value loyal customers
11685,12,5,977.63,555,Price-sensitive users
11686,866,2,70.28999999999999,231,High-value loyal customers
11687,121,4,422.22,554,New buyers
11689,1507,1,60.98,121,At-risk customers
11690,226,2,393.84999999999997,434,High-value loyal customers
11691,828,2,93.26,332,High-value loyal customers
11693,104,1,58.39,521,High-value loyal customers
11696,900,1,152.91,223,High-value loyal customers
11697,943,2,352.54,234,High-value loyal customers
11699,981,3,333.54999999999995,254,New buyers
11700,1739,2,304.1,134,At-risk customers
11702,427,3,273.31,454,New buyers
11703,527,1,88.0,322,High-value loyal customers
11705,608,3,103.65,352,New buyers
11706,65,3,413.38,554,New buyers
11707,264,3,356.1,454,New buyers
11708,594,2,158.51,333,High-value loyal customers
11709,107,1,45.31,521,High-value loyal customers
11710,1304,1,117.88,222,At-risk customers
11711,2080,1,129.85,122,At-risk customers
11712,1303,1,171.96,223,At-risk customers
11713,518,1,48.07,321,High-value loyal customers
11714,794,1,228.42,323,High-value loyal customers
11715,1950,1,39.61,121,At-risk customers
11716,549,1,54.79,321,High-value loyal customers
11717,1301,1,168.39,223,At-risk customers
11720,1813,1,14.03,121,At-risk customers
11722,513,1,158.84,323,High-value loyal customers
11723,1780,1,133.38,122,At-risk customers
11724,1113,2,277.24,234,At-risk customers
11727,525,2,222.20999999999998,333,High-value loyal customers
11728,447,2,665.02,435,New buyers
11730,204,2,102.19,532,High-value loyal customers
11732,1928,1,74.76,122,At-risk customers
11733,905,1,184.06,223,High-value loyal customers
11734,316,5,642.24,455,Price-sensitive users
11735,1614,1,66.72,121,At-risk customers
11736,859,2,362.16999999999996,234,High-value loyal customers
11737,1824,1,78.93,122,At-risk customers
11738,128,5,491.33000000000004,555,New buyers
11740,1634,1,147.78,122,At-risk customers
11742,500,2,240.24,333,High-value loyal customers
11743,1099,2,230.11,233,At-risk customers
11744,205,2,297.87,534,High-value loyal customers
11745,73,3,448.00999999999993,555,New buyers
11746,954,1,108.17,222,At-risk customers
11747,121,7,849.98,555,Price-sensitive users
11749,28,4,294.79999999999995,554,New buyers
11751,1080,2,90.77,232,At-risk customers
11754,1608,1,148.64,122,At-risk customers
11756,607,3,597.13,355,New buyers
11758,112,2,504.06,535,New buyers
11759,133,2,218.93,533,High-value loyal customers
11760,380,2,167.28,433,High-value loyal customers
11761,1258,3,434.81,255,New buyers
11763,1755,1,68.26,121,At-risk customers
11764,1877,1,145.57,122,At-risk customers
11766,185,2,190.51,533,High-value loyal customers
11767,92,2,233.57,533,High-value loyal customers
11772,1332,2,688.52,235,At-risk customers
11773,1782,1,170.01,123,At-risk customers
11774,1361,1,103.65,122,At-risk customers
11777,1982,1,260.59,124,At-risk customers
11778,1859,1,217.64,123,At-risk customers
11779,9,2,500.43999999999994,535,New buyers
11780,1523,2,1086.03,135,Price-sensitive users
11781,632,5,575.28,355,New buyers
11782,343,1,18.54,421,High-value loyal customers
11783,41,5,443.11,555,New buyers
11784,1560,1,67.45,121,At-risk customers
11785,1353,2,109.72999999999999,132,At-risk customers
11786,20,1,236.63,523,High-value loyal customers
11787,673,2,539.47,335,New buyers
11788,1340,1,19.14,121,At-risk customers
11790,232,2,76.56,432,High-value loyal customers
11791,1568,2,199.56,133,At-risk customers
11792,929,2,603.45,235,New buyers
11793,1478,1,6.52,121,At-risk customers
11795,1834,1,29.49,121,At-risk customers
11796,149,2,863.54,535,Price-sensitive users
11797,124,1,214.4,523,High-value loyal customers
11799,972,1,40.98,221,At-risk customers
11800,1509,1,75.86,122,At-risk customers
11802,1456,1,133.27,122,At-risk customers
11805,453,4,349.65999999999997,454,New buyers
11806,612,1,204.0,323,High-value loyal customers
11809,450,1,82.92,422,High-value loyal customers
11810,183,4,423.29,554,New buyers
11811,116,1,188.42,523,High-value loyal customers
11812,924,1,100.9,222,High-value loyal customers
11813,318,1,74.58,422,High-value loyal customers
11814,1880,1,14.08,121,At-risk customers
11815,782,1,211.5,323,High-value loyal customers
11816,629,2,273.51,334,High-value loyal customers
11818,928,1,16.58,221,High-value loyal customers
11819,593,3,216.49,353,New buyers
11820,870,1,131.38,222,High-value loyal customers
11821,436,2,109.94999999999999,432,High-value loyal customers
11822,972,2,619.78,235,New buyers
11823,627,2,153.43,333,High-value loyal customers
11824,1001,2,303.13,234,High-value loyal customers
11825,486,1,216.05,423,High-value loyal customers
11826,627,3,363.82,354,New buyers
11827,1432,1,549.45,125,At-risk customers
11828,339,2,201.07999999999998,433,High-value loyal customers
11829,583,2,339.35,334,High-value loyal customers
11830,781,2,136.55999999999997,332,High-value loyal customers
11831,197,2,512.72,535,New buyers
11832,365,1,371.42,424,High-value loyal customers
11834,1158,2,30.38,231,At-risk customers
11836,89,1,147.12,522,High-value loyal customers
11837,49,3,433.1,555,New buyers
11838,771,1,241.3,323,High-value loyal customers
11839,852,2,166.37,233,High-value loyal customers
11840,1011,1,34.47,221,At-risk customers
11841,785,2,187.82,333,High-value loyal customers
11842,1057,3,1014.91,255,Price-sensitive users
11843,66,3,590.55,555,New buyers
11844,45,4,484.62,555,New buyers
11845,464,1,101.63,422,High-value loyal customers
11846,427,3,479.23,455,New buyers
11847,978,2,175.39,233,High-value loyal customers
11848,102,3,490.94,555,New buyers
11849,704,4,385.05,354,New buyers
11850,130,2,274.15,534,High-value loyal customers
11852,242,3,223.33999999999997,453,New buyers
11853,1211,2,147.68,232,At-risk customers
11855,2070,1,15.99,121,At-risk customers
11856,1329,3,336.52,254,New buyers
11858,1456,1,115.59,122,At-risk customers
11859,1412,1,38.86,121,At-risk customers
11861,1612,1,992.3,125,Price-sensitive users
11862,47,2,26.75,531,High-value loyal customers
11864,202,4,1042.88,555,Price-sensitive users
11865,569,1,23.21,321,High-value loyal customers
11866,972,2,113.38,232,High-value loyal customers
11867,1661,1,146.24,122,At-risk customers
11868,420,5,455.41,455,New buyers
11869,766,2,98.14,332,High-value loyal customers
11870,222,3,438.45,555,New buyers
11872,1109,2,63.410000000000004,231,At-risk customers
11873,253,2,483.68,435,New buyers
11874,703,3,244.99,353,New buyers
11876,729,3,847.85,355,Price-sensitive users
11877,2070,1,22.23,121,At-risk customers
11878,135,1,132.91,522,High-value loyal customers
11879,1042,2,1750.15,235,Price-sensitive users
11881,1192,3,270.90999999999997,254,New buyers
11882,1694,1,67.11,121,At-risk customers
11883,144,3,375.45,554,New buyers
11884,1497,1,465.12,125,At-risk customers
11885,283,3,537.8299999999999,455,New buyers
11887,1929,1,117.75,122,At-risk customers
11888,470,1,143.97,422,High-value loyal customers
11889,904,4,337.33000000000004,254,New buyers
11890,352,2,274.38,434,High-value loyal customers
11891,646,1,121.58,322,High-value loyal customers
11892,163,1,17.01,521,High-value loyal customers
11893,399,3,90.41999999999999,452,New buyers
11894,473,2,285.56,434,High-value loyal customers
11895,188,5,838.8499999999999,555,Price-sensitive users
11897,1428,2,176.22000000000003,133,At-risk customers
11898,1202,4,427.96,254,New buyers
11900,684,3,228.98,353,New buyers
11901,397,4,142.65,452,New buyers
11903,338,1,286.24,424,High-value loyal customers
11904,41,3,524.69,555,New buyers
11905,127,1,88.74,522,High-value loyal customers
11906,94,2,46.45,531,High-value loyal customers
11908,281,2,101.73,432,High-value loyal customers
11909,297,3,220.39999999999998,453,New buyers
11910,198,1,285.82,524,High-value loyal customers
11911,748,1,114.37,322,High-value loyal customers
11912,2078,1,189.25,123,At-risk customers
11913,652,1,30.83,321,High-value loyal customers
11914,1479,2,261.57,134,At-risk customers
11915,106,5,547.6,555,New buyers
11916,727,2,603.6,335,New buyers
11917,1192,1,28.59,221,At-risk customers
11918,385,1,77.26,422,High-value loyal customers
11919,384,4,472.41,455,New buyers
11920,172,4,1134.17,555,Price-sensitive users
11922,268,3,360.48,454,New buyers
11923,154,4,461.33,555,New buyers
11924,264,3,284.87,454,New buyers
11925,67,3,231.63,553,New buyers
11926,250,2,95.35,432,High-value loyal customers
11927,465,1,58.07,421,High-value loyal customers
11928,1027,1,36.13,221,At-risk customers
11929,604,1,136.08,322,High-value loyal customers
